ticker,entry_date,exit_date,shares,entry_open,exit_close,spy_open,spy_close,gross_pnl_stock,gross_pnl_spy,total_cost,carry_stock,carry_spy,net_pnl,return,usd_invested,trade_days,hold_days
PSTG,2024-01-03,2024-01-03,1004,37.130001068115234,36.52000045776367,470.42999267578125,468.7900085449219,-612.4406127929688,129.95808926400125,20.080000000000002,0.0,0.0,-502.56252352896746,-0.013481289200102333,37278.521072387695,1,6
SATS,2023-12-28,2023-12-28,2467,15.119999885559082,16.079999923706055,476.8800048828125,476.69000244140625,2368.3200941085815,14.861786069414302,49.34,0.0,0.0,2333.841880177996,0.0625677433616457,37301.039717674255,1,6
CG,2023-11-28,2023-11-28,1066,35.0,34.43000030517578,454.0799865722656,454.92999267578125,-607.6196746826172,-69.84172097424253,21.32,0.0,0.0,-698.7813956568598,-0.018729064477535775,37310.0,1,6
WPC,2023-11-28,2023-11-28,607,61.38999938964844,61.61000061035156,454.0799865722656,454.92999267578125,133.54074096679688,-69.75510606390544,12.14,0.0,0.0,51.64563490289143,0.0013859491633382538,37263.7296295166,1,6
CWEN,2023-11-28,2023-11-28,1511,24.68000030517578,25.219999313354492,454.0799865722656,454.92999267578125,815.9385013580322,-69.80705368753691,30.22,0.0,0.0,715.9114476704952,0.01919772127086483,37291.480461120605,1,6
CWEN-A,2023-11-28,2023-11-28,1634,22.829999923706055,24.239999771118164,454.0799865722656,454.92999267578125,2303.9397506713867,-69.83090098351616,32.68,0.0,0.0,2201.4288496878708,0.05901286388094078,37304.21987533569,1,6
CNM,2023-11-09,2023-11-09,1153,32.36000061035156,31.729999542236328,438.42999267578125,433.8399963378906,-726.3912315368652,390.6158945643388,23.06,0.0,0.0,-358.8353369725264,-0.009617393283829543,37311.08070373535,1,6
AMR,2023-11-08,2023-11-08,168,221.3000030517578,222.42999267578125,437.54998779296875,437.25,189.8382568359375,25.489810597798254,3.36,0.0,0.0,211.96806743373574,0.005701376727096019,37178.40051269531,1,6
FND,2023-10-18,2023-10-18,409,91.20999908447266,85.73999786376953,434.19000244140625,430.2099914550781,-2237.230499267578,341.9559863621707,8.18,0.0,0.0,-1903.4545129054075,-0.051024263360955564,37304.88962554932,1,6
H,2023-10-10,2023-10-10,333,111.94000244140625,110.70999908447266,432.94000244140625,434.5400085449219,-409.5911178588867,-137.76010643328942,6.66,0.0,0.0,-554.011224292176,-0.01486240248313036,37276.02081298828,1,6
HAYW,2023-09-27,2023-09-27,2573,14.5,14.479999542236328,427.0899963378906,426.04998779296875,-51.461177825927734,90.85007640291435,51.46,0.0,0.0,-12.071101423013381,-0.00032354829122085803,37308.5,1,6
GSHD,2023-08-29,2023-08-30,543,68.61000061035156,69.58000183105469,442.6499938964844,451.010009765625,526.7106628417969,-703.6130601461226,10.86,9.609484014056978,61.99734735943023,-259.369228677813,-0.006961954774416255,37255.2303314209,2,6
JXN,2023-08-29,2023-08-30,995,37.5,38.0,442.6499938964844,451.010009765625,497.5,-704.6946716783565,19.900000000000002,9.624255952380953,113.60471569545686,-350.3236433261943,-0.009388908363851103,37312.5,2,6
KVUE,2023-08-22,2023-08-23,1605,23.239999771118164,23.6200008392334,441.17999267578125,443.0299987792969,609.9017143249512,-156.41143779939134,32.1,9.62108323857898,182.6432648250035,229.12592846197728,0.0061427534093262395,37300.19963264465,2,6
AAP,2023-08-22,2023-08-23,556,67.0,69.44000244140625,441.17999267578125,443.0299987792969,1356.641357421875,-156.20932161991774,11.120000000000001,9.608650793650794,63.27081323532832,1116.432571772978,0.02996973509537684,37252.0,2,6
PAG,2023-08-02,2023-08-02,216,172.0,173.27000427246094,453.25,450.1300048828125,274.3209228515625,255.73978730005518,4.32,0.0,0.0,525.7407101516177,0.014151074239653793,37152.0,1,6
ELS,2023-07-20,2023-07-20,530,70.27999877929688,70.81999969482422,454.1700134277344,452.17999267578125,286.2004852294922,163.2099995552794,10.6,0.0,0.0,438.8104847847716,0.011780653461800567,37248.399353027344,1,6
ABR,2023-06-21,2023-06-21,2620,14.239999771118164,14.430000305175781,436.1600036621094,434.94000244140625,497.80139923095703,104.35798887839267,52.4,0.0,0.0,549.7593881093497,0.014735381383097873,37308.79940032959,1,6
PRVA,2023-06-08,2023-06-12,1356,27.5,28.299999237060547,426.6199951171875,433.79998779296875,1084.7989654541016,-627.5887908309062,27.12,38.47380952380953,596.8616884068081,-205.2453233074222,-0.005504031196230148,37290.0,5,6
EXPI,2023-06-08,2023-06-12,2046,18.229999542236328,19.049999237060547,426.6199951171875,433.79998779296875,1677.7193756103516,-627.7331760289596,40.92,38.482660938444596,900.5744944545202,70.0090441884272,0.0018769895783267484,37298.57906341553,5,6
STAG,2023-05-02,2023-05-02,1053,35.41999816894531,34.560001373291016,414.7699890136719,410.8399963378906,-905.5766258239746,353.3957492870976,21.06,0.0,0.0,-573.240876536877,-0.015369517926272693,37297.258071899414,1,6
CTKB,2023-04-26,2023-04-27,3577,10.430000305175781,10.9399995803833,406.7200012207031,412.4100036621094,1824.2674074172974,-521.9395224193665,71.54,9.623123892678155,375.2556900151571,845.9090710900955,0.022673596875834368,37308.11109161377,2,6
NABL,2023-03-29,2023-03-30,2703,13.800000190734863,13.449999809265137,399.92999267578125,403.70001220703125,-946.0510311126709,-351.62906274106564,54.06,9.62139299012366,278.832143107823,-1640.193629951683,-0.04397136856209058,37301.400515556335,2,6
CERT,2023-03-16,2023-03-20,1703,21.90999984741211,22.860000610351562,386.82000732421875,393.739990234375,1617.8512992858887,-667.5028365754883,34.06,38.497260843004504,679.6673128691175,198.1238889982784,0.00530982027790712,37312.72974014282,5,6
BG,2023-03-14,2023-03-13,370,100.7300033569336,91.38999938964844,390.5,385.3599853515625,-3455.801467895508,490.57328126239435,7.4,-9.613319764818465,-37.26795634920635,-2925.746910519089,-0.07850117957868338,37270.10124206543,0,6
VRRM,2023-02-24,2023-02-27,2214,16.850000381469727,17.040000915527344,395.4200134277344,397.7300109863281,420.66118240356445,-217.9367177828892,44.28,28.867661367825104,677.4392158617293,-547.8624126088791,-0.014685677070000683,37305.900844573975,4,6
OTTR,2023-02-17,2023-02-21,548,67.9800033569336,69.66000366210938,406.05999755859375,399.0899963378906,920.6401672363281,639.4467533321755,10.96,38.43567808847579,229.5850335402716,1281.1062089397562,0.034389304756798494,37253.04183959961,5,6
CRK,2023-01-31,2023-02-02,3009,12.399999618530273,12.050000190734863,401.1300048828125,416.7799987792969,-1053.1482782363892,-1455.7033560103039,60.18,19.248047026906697,622.6588254365467,-3210.9385067101457,-0.0860573817657366,37311.59885215759,3,6
NOG,2023-01-27,2023-01-31,1051,35.5,33.52000045776367,403.6600036621094,406.4800109863281,-2080.979518890381,-260.6547151457107,21.02,38.49496031746032,437.7148119075715,-2838.8640062611234,-0.07608753584811577,37310.5,5,6
SMCI,2022-12-20,2022-12-20,4478,8.331999778747559,8.331000328063965,379.2300109863281,380.5400085449219,-4.4755401611328125,-128.88462926340358,89.56,0.0,0.0,-222.9201694245364,-0.005974698926658444,37310.69500923157,1,6
FSLR,2022-12-13,2022-12-15,244,152.88999938964844,159.41000366210938,410.2200012207031,389.6300048828125,1590.8810424804688,1872.441866394488,4.88,19.244725319998608,51.635628725082164,3387.562554829876,0.09080680979128225,37305.15985107422,3,6
NXST,2022-11-29,2022-11-29,201,185.32000732421875,187.61000061035156,396.04998779296875,395.2300109863281,460.2886505126953,77.120516630958,4.0200000000000005,0.0,0.0,533.3891671436534,0.014319433108122313,37249.32147216797,1,6
AR,2022-10-18,2022-10-18,1049,35.54999923706055,35.79999923706055,375.1300048828125,371.1300048828125,262.25,397.64293673417257,20.98,0.0,0.0,638.9129367341725,0.017132731070536658,37291.949199676514,1,6
TRGP,2022-10-07,2022-10-10,579,64.38999938964844,63.36000061035156,368.9700012207031,360.0199890136719,-596.3692932128906,904.3354482299861,11.58,28.849019369397844,165.3117380469186,102.22539760077905,0.0027419644746264093,37281.809646606445,4,6
LNTH,2022-10-07,2022-10-10,530,70.38999938964844,66.2300033569336,368.9700012207031,360.0199890136719,-2204.797897338867,904.9391994042444,10.6,28.868279511587964,151.32162550063362,-1490.6486029468444,-0.03995659267295837,37306.69967651367,4,6
PAYO,2022-10-07,2022-10-10,4981,7.489999771118164,7.460000038146973,368.9700012207031,360.0199890136719,-149.4286699295044,904.963193776978,99.62,28.86904495114372,1422.1377672050114,-795.0922883086815,-0.021311754027262715,37307.688859939575,4,6
FYBR,2022-09-28,2022-09-29,1575,23.68000030517578,23.18000030517578,364.3800048828125,362.7900085449219,-787.5,162.74357370755004,31.5,9.620000123977663,148.0293769836426,-813.9058034000702,-0.021822870895293514,37296.000480651855,2,6
CSGP,2022-09-07,2022-09-12,493,75.68000030517578,78.44000244140625,390.42999267578125,410.9700012207031,1360.681053161621,-1962.84267571563,9.86,48.11836527339996,248.24065704951212,-908.3806448769211,-0.024346684481630833,37310.24015045166,6,6
INVH,2022-09-07,2022-09-12,981,38.02000045776367,40.11000061035156,390.42999267578125,410.9700012207031,2050.2901496887207,-1962.1787698191695,19.62,48.102089864867075,493.9636603764126,-473.57437037172843,-0.01269717383226751,37297.62044906616,6,6
DT,2022-09-07,2022-09-12,984,37.88999938964844,41.5099983215332,390.42999267578125,410.9700012207031,3562.0789489746094,-1961.449558222631,19.68,48.084213511149095,495.4742526099796,1037.3909246308497,0.027824203925292817,37283.75939941406,6,6
NLY,2022-09-07,2022-09-12,1432,26.040000915527344,26.559999465942383,390.42999267578125,410.9700012207031,744.6379241943359,-1961.740058732349,28.64,48.09133502415249,721.0560261559865,-2014.8894957181521,-0.054034012586932814,37289.281311035156,6,6
OUT,2022-09-07,2022-09-12,1973,18.903688430786133,20.38934326171875,390.42999267578125,410.9700012207031,2931.1969814300537,-1962.144933221537,39.46,48.10126037313825,993.4661589425708,-111.97537110719247,-0.003002263971279741,37296.97727394104,6,6
CPRX,2022-09-13,2022-09-13,2308,16.15999984741211,15.300000190734863,401.8299865722656,393.1000061035156,-1984.879207611084,810.3041926774689,46.160000000000004,0.0,0.0,-1220.735014933615,-0.03272986733778403,37297.27964782715,1,6
CELH,2022-08-05,2022-08-08,1082,34.470001220703125,33.77333450317383,409.6600036621094,412.989990234375,-753.7933883666992,-303.17087506705985,21.64,28.860418879191087,342.9927149709066,-1450.4573972838566,-0.0388898634006826,37296.54132080078,4,6
CLFD,2022-08-05,2022-08-08,339,109.80000305175781,110.47000122070312,409.6600036621094,412.989990234375,227.12937927246094,-302.56658821260936,6.78,28.80289365768433,107.4625973892212,-218.48269998705396,-0.005869687818414616,37222.2010345459,4,6
AHCO,2022-08-02,2022-08-02,1548,24.100000381469727,24.149999618530273,409.1199951171875,408.05999755859375,77.39881896972656,96.65897051441519,30.96,0.0,0.0,143.09778948414174,0.003835702531953996,37306.80059051514,1,6
SHO,2022-07-19,2022-07-19,3533,10.5600004196167,10.850000381469727,386.0799865722656,392.2699890136719,1024.5698652267456,-598.165145808831,70.66,0.0,0.0,355.74471941791467,0.00953522376901686,37308.4814825058,1,6
GRBK,2022-07-14,2022-07-18,1574,23.700000762939453,23.309999465942383,373.6099853515625,381.95001220703125,-613.8620414733887,-832.725879993653,31.48,38.488048858037075,606.730755576482,-2123.2867259015607,-0.056918776573692154,37303.8012008667,5,6
LRN,2022-06-29,2022-06-30,905,41.220001220703125,40.790000915527344,381.2300109863281,377.25,-389.15027618408203,389.45184784329655,18.1,9.622089570666118,88.99148966774109,-116.4120075791927,-0.003120622240765169,37304.10110473633,2,6
SNCY,2022-06-29,2022-06-30,1995,18.700000762939453,18.34000015258789,381.2300109863281,377.25,-718.2012176513672,389.4769080092368,39.9,9.622708725929261,196.17460982004803,-574.4216281881077,-0.015397359836820322,37306.50152206421,2,6
EHAB,2022-06-29,2022-06-29,496,25.0,23.75,381.2300109863281,380.3399963378906,-620.0,28.948879475862636,9.92,0.0,0.0,-600.9711205241373,-0.048465412945494946,12400.0,1,6
EYE,2022-06-14,2022-06-14,1318,28.299999237060547,26.690000534057617,376.8500061035156,373.8699951171875,-2121.9782905578613,294.951882676506,26.36,0.0,0.0,-1853.3864078813551,-0.04968944427649733,37299.3989944458,1,6
IRT,2022-05-13,2022-05-17,1701,21.93000030517578,22.68000030517578,396.7099914550781,408.32000732421875,1275.75,-1091.6982799040209,34.02,38.4871505355835,696.2260350036622,-584.6814654432666,-0.015673874875429233,37302.930519104004,5,6
AOSL,2022-05-13,2022-05-17,976,38.22999954223633,40.58000183105469,396.7099914550781,408.32000732421875,2293.6022338867188,-1091.9777395597907,19.52,38.49700271364243,399.48066441127236,744.1268272020134,0.019943108475023435,37312.479553222656,5,6
SNDR,2024-07-24,2024-07-29,1435,26.0,26.260000228881836,548.8599853515625,544.760009765625,373.10032844543457,278.7051218779337,28.7,48.11805555555556,1015.7721256679961,-440.7847309001834,-0.011814117686952114,37310.0,6,7
AVTR,2024-07-24,2024-07-24,1653,22.56999969482422,22.3700008392334,548.8599853515625,541.22998046875,-330.598108291626,518.6419637380936,33.06,0.0,0.0,154.98385544646766,0.004154148846649335,37308.20949554443,1,7
GTES,2024-07-17,2024-07-18,2089,17.860000610351562,17.229999542236328,558.7999877929688,552.6599731445312,-1316.0722312927246,409.95192369260803,41.78,9.623492789192806,301.09784262884233,-1258.6216430181516,-0.033734578341243035,37309.541275024414,2,7
PTGX,2024-06-28,2024-07-01,1052,35.459999084472656,35.20000076293945,547.1599731445312,545.3400268554688,-273.5182342529297,124.07912192198593,21.04,28.86612782614572,445.41427337646485,-644.7595135335544,-0.017283961851203275,37303.919036865234,4,7
RYAN,2024-06-21,2024-06-26,633,58.88999938964844,57.59000015258789,544.4000244140625,545.510009765625,-822.8995170593262,-76.00538640765885,12.66,48.075972716013595,444.4313294546945,-1404.072205637693,-0.03766553864153693,37277.36961364746,6,7
SRPT,2024-05-30,2024-05-30,303,122.94999694824219,124.44999694824219,524.52001953125,522.6099853515625,454.5,135.6595028009916,6.0600000000000005,0.0,0.0,584.0995028009917,0.015678903450220612,37253.84907531738,1,7
IAC,2024-05-02,2024-05-02,872,42.78916931152344,44.01968765258789,504.1499938964844,505.0299987792969,1073.0119934082031,-65.12918684650916,17.44,0.0,0.0,990.4428065616939,0.026544775813200003,37312.15563964844,1,7
DUOL,2024-04-18,2024-04-18,178,208.8800048828125,205.05999755859375,501.9800109863281,499.5199890136719,-679.9613037109375,182.20883599689398,3.56,0.0,0.0,-501.3124677140435,-0.013483158331736163,37180.640869140625,1,7
ROIV,2024-03-27,2024-03-27,3480,10.720000267028809,10.84000015258789,521.7100219726562,523.1699829101562,417.59960174560547,-104.39653794792976,69.60000000000001,0.0,0.0,243.6030637976757,0.006529932710629739,37305.600929260254,1,7
APPF,2024-03-26,2024-03-27,153,242.99000549316406,247.6699981689453,521.22998046875,523.1699829101562,716.0388793945312,-138.37343763481923,3.06,9.589427002498082,20.569968872070316,544.4460458851438,0.014644515443818548,37177.4708404541,2,7
CXM,2024-02-29,2024-02-29,2743,13.600000381469727,13.029999732971191,508.07000732421875,508.0799865722656,-1563.511778831482,-0.732721588785895,54.86,0.0,0.0,-1619.1045004202676,-0.043402040890330756,37304.80104637146,1,7
AMH,2024-02-27,2024-02-28,1002,37.22999954223633,36.189998626708984,506.70001220703125,506.260009765625,-1042.0809173583984,32.39402581031566,20.04,9.622182024547033,130.95782458350774,-1170.3068981561378,-0.031371769288329486,37304.4595413208,2,7
PSTG,2024-01-03,2024-01-03,1004,37.130001068115234,36.52000045776367,470.42999267578125,468.7900085449219,-612.4406127929688,129.95808926400125,20.080000000000002,0.0,0.0,-502.56252352896746,-0.013481289200102333,37278.521072387695,1,7
SATS,2023-12-28,2023-12-28,2467,15.119999885559082,16.079999923706055,476.8800048828125,476.69000244140625,2368.3200941085815,14.861786069414302,49.34,0.0,0.0,2333.841880177996,0.0625677433616457,37301.039717674255,1,7
RUSHA,2023-12-20,2023-12-26,793,47.02000045776367,48.459999084472656,473.9599914550781,475.6499938964844,1141.9189109802246,-132.954017600508,15.860000000000001,57.70585532370069,581.6730418940954,353.72599616192053,0.009486612514923961,37286.86036300659,7,7
CG,2023-11-28,2023-11-28,1066,35.0,34.43000030517578,454.0799865722656,454.92999267578125,-607.6196746826172,-69.84172097424253,21.32,0.0,0.0,-698.7813956568598,-0.018729064477535775,37310.0,1,7
WPC,2023-11-28,2023-11-28,607,61.38999938964844,61.61000061035156,454.0799865722656,454.92999267578125,133.54074096679688,-69.75510606390544,12.14,0.0,0.0,51.64563490289143,0.0013859491633382538,37263.7296295166,1,7
CWEN,2023-11-28,2023-11-28,1511,24.68000030517578,25.219999313354492,454.0799865722656,454.92999267578125,815.9385013580322,-69.80705368753691,30.22,0.0,0.0,715.9114476704952,0.01919772127086483,37291.480461120605,1,7
CWEN-A,2023-11-28,2023-11-28,1634,22.829999923706055,24.239999771118164,454.0799865722656,454.92999267578125,2303.9397506713867,-69.83090098351616,32.68,0.0,0.0,2201.4288496878708,0.05901286388094078,37304.21987533569,1,7
CNM,2023-11-09,2023-11-09,1153,32.36000061035156,31.729999542236328,438.42999267578125,433.8399963378906,-726.3912315368652,390.6158945643388,23.06,0.0,0.0,-358.8353369725264,-0.009617393283829543,37311.08070373535,1,7
AMR,2023-11-08,2023-11-08,168,221.3000030517578,222.42999267578125,437.54998779296875,437.25,189.8382568359375,25.489810597798254,3.36,0.0,0.0,211.96806743373574,0.005701376727096019,37178.40051269531,1,7
FND,2023-10-18,2023-10-18,409,91.20999908447266,85.73999786376953,434.19000244140625,430.2099914550781,-2237.230499267578,341.9559863621707,8.18,0.0,0.0,-1903.4545129054075,-0.051024263360955564,37304.88962554932,1,7
H,2023-10-10,2023-10-10,333,111.94000244140625,110.70999908447266,432.94000244140625,434.5400085449219,-409.5911178588867,-137.76010643328942,6.66,0.0,0.0,-554.011224292176,-0.01486240248313036,37276.02081298828,1,7
HAYW,2023-09-27,2023-09-27,2573,14.5,14.479999542236328,427.0899963378906,426.04998779296875,-51.461177825927734,90.85007640291435,51.46,0.0,0.0,-12.071101423013381,-0.00032354829122085803,37308.5,1,7
GSHD,2023-08-29,2023-08-30,543,68.61000061035156,69.58000183105469,442.6499938964844,451.010009765625,526.7106628417969,-703.6130601461226,10.86,9.609484014056978,61.99734735943023,-259.369228677813,-0.006961954774416255,37255.2303314209,2,7
JXN,2023-08-29,2023-08-30,995,37.5,38.0,442.6499938964844,451.010009765625,497.5,-704.6946716783565,19.900000000000002,9.624255952380953,113.60471569545686,-350.3236433261943,-0.009388908363851103,37312.5,2,7
KVUE,2023-08-22,2023-08-23,1605,23.239999771118164,23.6200008392334,441.17999267578125,443.0299987792969,609.9017143249512,-156.41143779939134,32.1,9.62108323857898,182.6432648250035,229.12592846197728,0.0061427534093262395,37300.19963264465,2,7
AAP,2023-08-22,2023-08-23,556,67.0,69.44000244140625,441.17999267578125,443.0299987792969,1356.641357421875,-156.20932161991774,11.120000000000001,9.608650793650794,63.27081323532832,1116.432571772978,0.02996973509537684,37252.0,2,7
PAG,2023-08-02,2023-08-02,216,172.0,173.27000427246094,453.25,450.1300048828125,274.3209228515625,255.73978730005518,4.32,0.0,0.0,525.7407101516177,0.014151074239653793,37152.0,1,7
ELS,2023-07-20,2023-07-20,530,70.27999877929688,70.81999969482422,454.1700134277344,452.17999267578125,286.2004852294922,163.2099995552794,10.6,0.0,0.0,438.8104847847716,0.011780653461800567,37248.399353027344,1,7
ABR,2023-06-21,2023-06-21,2620,14.239999771118164,14.430000305175781,436.1600036621094,434.94000244140625,497.80139923095703,104.35798887839267,52.4,0.0,0.0,549.7593881093497,0.014735381383097873,37308.79940032959,1,7
APAM,2023-06-06,2023-06-12,1093,34.11000061035156,36.83000183105469,426.6700134277344,433.79998779296875,2972.9613342285156,-623.0138996639427,21.86,57.69869031815302,721.7326453326998,1548.65609891372,0.041538718880352606,37282.23066711426,7,7
BERY,2023-06-06,2023-06-12,617,60.43000030517578,61.9900016784668,426.6700134277344,433.79998779296875,962.5208473205566,-623.0653607612164,12.34,57.7034562437875,407.4190687742688,-138.00703845871607,-0.0037013783112376094,37285.31018829346,7,7
BWXT,2023-06-06,2023-06-12,580,64.30000305175781,66.69000244140625,426.6700134277344,433.79998779296875,1386.1996459960938,-623.2106035787335,11.6,57.71690750122071,382.98713110060925,310.68500381553025,0.008330696333727544,37294.00177001953,7,7
CARG,2023-06-06,2023-06-12,1840,20.270000457763672,21.649999618530273,426.6700134277344,433.79998779296875,2539.198455810547,-623.2573781653515,36.800000000000004,57.72123939877466,1214.9936572846914,606.4261809617294,0.016259469103693077,37296.800842285156,7,7
CCK,2023-06-06,2023-06-12,457,81.56999969482422,85.37000274658203,426.6700134277344,433.79998779296875,1736.6013946533203,-622.9346772477445,9.14,57.69135335558938,301.7674464016869,745.0679176482994,0.01998707317568332,37277.48986053467,7,7
CRC,2023-06-06,2023-06-12,939,39.720001220703125,41.2599983215332,426.6700134277344,433.79998779296875,1446.0572776794434,-623.2620622536427,18.78,57.72167320251466,620.0429587990898,126.25058342419618,0.003384999027917845,37297.081146240234,7,7
DBX,2023-06-06,2023-06-12,1563,23.8700008392334,24.600000381469727,426.6700134277344,433.79998779296875,1140.9892845153809,-623.4580820735304,31.26,57.739827030045646,1032.084286052159,-603.5529106403542,-0.016177221664811604,37308.8113117218,7,7
DOCS,2023-06-06,2023-06-12,1108,33.650001525878906,32.68000030517578,426.6700134277344,433.79998779296875,-1074.7613525390625,-623.0468369386765,22.16,57.70174071175712,731.6374849301294,-2509.3074151196256,-0.06730216288222948,37284.20169067383,7,7
GPK,2023-06-06,2023-06-12,1471,25.360000610351562,26.959999084472656,426.6700134277344,433.79998779296875,2353.597755432129,-623.3870544850972,29.42,57.73324900854202,971.3346031879244,671.7228487505652,0.018006453703887197,37304.56089782715,7,7
MC,2023-06-06,2023-06-12,947,39.400001525878906,43.63999938964844,426.6700134277344,433.79998779296875,4015.277976989746,-623.5080494323872,18.94,57.74445461727325,625.3255399177189,2689.7599330223666,0.07208871801557794,37311.801445007324,7,7
OVV,2023-06-06,2023-06-12,1056,35.33000183105469,37.61000061035156,426.6700134277344,433.79998779296875,2407.6787109375,-623.4525779191825,21.12,57.73931727818081,697.3007076590403,1008.0661080810963,0.02701975679083853,37308.48193359375,7,7
PANW,2023-06-06,2023-06-12,331,112.67500305175781,114.56999969482422,426.6700134277344,433.79998779296875,627.2438888549805,-623.2344036939774,6.62,57.71911168234689,218.56679378327874,-278.8964203046225,-0.007478032835148639,37295.426010131836,7,7
PECO,2023-06-06,2023-06-12,1215,30.700000762939453,33.2599983215332,426.6700134277344,433.79998779296875,3110.3970336914062,-623.31920934198,24.3,57.72696572031295,802.2920073917935,1602.7588512373195,0.04296882914187323,37300.500926971436,7,7
PLNT,2023-06-06,2023-06-12,552,67.55999755859375,69.41999816894531,426.6700134277344,433.79998779296875,1026.7203369140625,-623.1958460232653,11.040000000000001,57.715540771484385,364.4980971854074,-29.729147066094583,-0.0007971751395542299,37293.11865234375,7,7
SDGR,2023-06-06,2023-06-12,979,38.099998474121094,38.220001220703125,426.6700134277344,433.79998779296875,117.4826889038086,-623.3091424406863,19.580000000000002,57.72603340239752,646.4558643922353,-1229.5883513315107,-0.032964924854374515,37299.89850616455,7,7
UFPT,2023-06-06,2023-06-12,230,161.75,172.72999572753906,426.6700134277344,433.79998779296875,2525.3990173339844,-621.6815407102848,4.6000000000000005,57.575297619047625,151.87420716058642,1689.6679718440655,0.045418129745153295,37202.5,7,7
WCC,2023-06-06,2023-06-12,254,146.6199951171875,161.02000427246094,426.6700134277344,433.79998779296875,3657.602325439453,-622.3329048773724,5.08,57.63562189011347,167.7219505164737,2804.8318481554943,0.07531472813549325,37241.478759765625,7,7
ZI,2023-06-06,2023-06-12,1409,26.469999313354492,26.690000534057617,426.6700134277344,433.79998779296875,309.9817199707031,-623.2478227973523,28.18,57.72035445508503,930.3945995185488,-1329.561056800283,-0.03564867256797232,37296.22903251648,7,7
PRVA,2023-06-08,2023-06-12,1356,27.5,28.299999237060547,426.6199951171875,433.79998779296875,1084.7989654541016,-627.5887908309062,27.12,38.47380952380953,596.8616884068081,-205.2453233074222,-0.005504031196230148,37290.0,5,7
EXPI,2023-06-08,2023-06-12,2046,18.229999542236328,19.049999237060547,426.6199951171875,433.79998779296875,1677.7193756103516,-627.7331760289596,40.92,38.482660938444596,900.5744944545202,70.0090441884272,0.0018769895783267484,37298.57906341553,5,7
STAG,2023-05-02,2023-05-02,1053,35.41999816894531,34.560001373291016,414.7699890136719,410.8399963378906,-905.5766258239746,353.3957492870976,21.06,0.0,0.0,-573.240876536877,-0.015369517926272693,37297.258071899414,1,7
CTKB,2023-04-26,2023-04-27,3577,10.430000305175781,10.9399995803833,406.7200012207031,412.4100036621094,1824.2674074172974,-521.9395224193665,71.54,9.623123892678155,375.2556900151571,845.9090710900955,0.022673596875834368,37308.11109161377,2,7
NABL,2023-03-29,2023-03-30,2703,13.800000190734863,13.449999809265137,399.92999267578125,403.70001220703125,-946.0510311126709,-351.62906274106564,54.06,9.62139299012366,278.832143107823,-1640.193629951683,-0.04397136856209058,37301.400515556335,2,7
CERT,2023-03-16,2023-03-20,1703,21.90999984741211,22.860000610351562,386.82000732421875,393.739990234375,1617.8512992858887,-667.5028365754883,34.06,38.497260843004504,679.6673128691175,198.1238889982784,0.00530982027790712,37312.72974014282,5,7
ALV,2023-03-07,2023-03-13,391,95.31999969482422,89.56999969482422,404.4200134277344,385.3599853515625,-2248.25,1756.514286489229,7.82,57.679947434379955,244.7222533634731,-801.9579143086239,-0.021517449283129923,37270.11988067627,7,7
ARMK,2023-03-07,2023-03-13,1327,28.10830307006836,24.555957794189453,404.4200134277344,385.3599853515625,-4713.962181091309,1757.9092330365277,26.54,57.72575431687491,830.5535299573627,-3870.8722323290185,-0.1037775195585589,37299.71817398071,7,7
AXTA,2023-03-07,2023-03-13,1205,30.940000534057617,29.020000457763672,404.4200134277344,385.3599853515625,-2313.600091934204,1757.1072089100535,24.1,57.699417662620554,754.1951798030309,-1392.4874804898022,-0.03734942631445613,37282.70064353943,7,7
CHRD,2023-03-07,2023-03-13,261,142.92999267578125,132.8000030517578,404.4200134277344,385.3599853515625,-2643.927291870117,1758.1453467448464,5.22,57.733507755824505,163.35679828098844,-1112.0922511620838,-0.02981102686306727,37304.728088378906,7,7
HGV,2023-03-07,2023-03-13,743,50.18000030517578,43.560001373291016,404.4200134277344,385.3599853515625,-4918.659206390381,1757.1562037284093,14.86,57.70102654139201,465.03487020220086,-3699.098899405564,-0.09921480186561338,37283.740226745605,7,7
HTZ,2023-03-07,2023-03-13,1912,19.510000228881836,16.969999313354492,404.4200134277344,385.3599853515625,-4856.481750488281,1758.069579306182,38.24,57.73101972489131,1196.6980778285435,-4391.081268735534,-0.1177135107524921,37303.12043762207,7,7
SSB,2023-03-07,2023-03-13,456,81.80999755859375,69.18000030517578,404.4200134277344,385.3599853515625,-5759.278747558594,1758.1750758227076,9.120000000000001,57.73448399135046,285.40498090471544,-4353.363136631951,-0.11669538282291696,37305.35888671875,7,7
STWD,2023-03-07,2023-03-13,1813,20.56999969482422,18.06999969482422,404.4200134277344,385.3599853515625,-4532.5,1757.6119072000406,36.26,57.715990810394295,1134.7351543426516,-4003.5992379530057,-0.10735406865047367,37293.40944671631,7,7
USFD,2023-03-07,2023-03-13,931,40.04999923706055,36.099998474121094,404.4200134277344,385.3599853515625,-3677.450710296631,1757.2885928710455,18.62,57.70537390073141,582.701836013794,-2579.189327340111,-0.06917211102858345,37286.54928970337,7,7
VAL,2023-03-07,2023-03-13,496,75.08999633789062,64.0199966430664,404.4200134277344,385.3599853515625,-5490.7198486328125,1755.3133521988984,9.92,57.64051147460938,310.44050554547994,-4113.4075134540035,-0.1104429446509151,37244.63818359375,7,7
